CUSTOMER_ID,TARGET,AGE,GENDER,BALANCE,OCCUPATION,SCR,HOLDING PERIOD,ACCOUNT TYPE,LENGTH OF RELATIONSHIP IN MONTHS,Number of Credit Transactions,Number of debit transactions,Total No. of Transaction,No. of Branch Cash Withdrawal Transactions,No. of ATM Debit Transactions,No. of Net Debit Transactions,No. of Mobile Banking Debit Transactions,No. of Cheque Debit Transactions,"Has Credit Card - 1: Yes, 0: No",Amount Withdrawn from ATM,Amount cash withdrawn from Branch ,Amount debited by Cheque Transactions,Amount debited by Net Transactions,Amount debited by Mobile Banking Transactions,Total Amount Debited,Has any banking charges,Amount charged by way of the Other Bank ATM usage,Amount charged by way Minimum Balance not maintained,Amount charged by way Inward Cheque Bounce,Amount charged by way Outward Cheque Bounce,Avg. Amt withdrawn per ATM Transaction,Avg. Amt withdrawn per Cash Withdrawal Transaction,Avg. Amt debited per Cheque Transaction,Avg. Amt debited per Net Transaction,Avg. Amt debited per Mobile Banking Transaction,"Has Nominee - 1: Yes, 0: No","Has any earlier loan - 1: Yes, 0: No"
17448,1,22,MALE,518086.03,PROFESSOR,284,4,SA,51,4,5,9,2,1,1,0,1,0,0,430870,0,611774,0,1060244,0,0,0,0,0,17600,215435,0,611774,0,0,0
15120,1,46,MALE,17719.62,SELF EMPLOYEE,638,12,CA,119,29,27,56,2,3,8,2,12,0,4300,370120,4148780,837118.32,192267,5573085.32,0,0,0,0,0,8266.67,185060,345731.67,104639.79,96133.5,1,1
16838,1,25,MALE,1515274.62,SELF EMPLOYEE,277,10,SA,175,1,1,2,1,0,0,0,0,0,30400,520760,0,0,0,520760,0,0,0,0,0,0,520760,0,0,0,1,0
3910,1,55,MALE,117772.21,DEPENDANTS,985,1,SA,113,4,3,7,1,0,0,0,2,0,61500,233060,22780,0,0,255840,0,0,0,0,0,0,233060,11390,0,0,1,1
5071,1,47,FEMALE,182681.15,SELF EMPLOYEE,719,15,SA,108,8,6,14,0,1,1,0,4,0,0,0,22260,929699,0,963759,0,0,0,1,0,11800,0,5565,929699,0,1,1
5134,1,47,MALE,251213.09,SALARIED EMPLOYEE,938,20,SA,157,8,6,14,0,1,1,0,4,0,0,0,68160,569542,0,655502,0,0,0,0,0,17800,0,17040,569542,0,1,1
18741,1,41,MALE,228693.5,PROFESSOR,291,19,CA,160,64,2,65,1,1,0,0,0,0,13400,286180,0,0,0,286180,1,0,0,0,0,0,286180,0,0,0,1,1
14734,1,36,MALE,239235.39,PROFESSOR,174,3,SA,112,5,4,9,0,0,0,0,4,1,0,0,79067,0,0,79067,0,0,0,0,0,0,0,19766.75,0,0,0,1
19583,1,28,MALE,92244.7,SELF EMPLOYEE,213,10,SA,114,1,1,2,0,0,0,0,1,0,17800,0,11100,0,0,11100,0,0,0,0,0,0,0,11100,0,0,1,0
3481,1,43,MALE,679368.94,DEPENDANTS,382,26,CA,159,40,1,41,1,0,0,0,0,0,0,656370,0,0,0,656370,0,0,0,0,0,0,656370,0,0,0,1,1
16572,1,31,MALE,10821.68,PROFESSOR,321,6,SA,179,7,7,14,3,1,1,0,2,0,0,291900,91380,179125,0,562705,0,0,0,0,0,300,97300,45690,179125,0,1,1
13076,1,28,MALE,39224.59,SELF EMPLOYEE,159,22,SA,148,0,2,2,1,0,1,0,0,0,36700,882490,0,626941,0,1509431,0,0,0,0,0,0,882490,0,626941,0,0,0
12732,1,36,MALE,3476.48,SALARIED EMPLOYEE,409,14,SA,156,20,14,34,6,2,4,1,1,1,3600,582270,23550,65303,196321,880844,0,0,0,0,0,6700,97045,23550,16325.75,196321,1,1
15589,1,28,MALE,372566.99,DEPENDANTS,105,9,CA,111,51,21,72,10,2,6,1,2,0,0,967490,69830,756830,155591,1958441,0,0,0,0,0,4350,96749,34915,126138.33,155591,1,0
17846,1,45,MALE,2605768.62,PROFESSOR,251,13,SA,50,13,7,20,3,1,1,0,2,0,7300,56160,29950,705485,0,803395,1,0,0,1,0,11800,18720,14975,705485,0,1,0
7899,1,21,MALE,30664.24,PROFESSOR,758,13,CA,165,55,22,77,9,2,6,1,4,0,26700,304110,51810,507458,104727,1000505,1,0,0,0,1,16200,33790,12952.5,84576.33,104727,1,1
5365,1,41,MALE,788659.77,SALARIED EMPLOYEE,748,1,CA,30,42,17,59,6,2,0,1,8,1,8700,151540,430600,0,19173,629313,0,0,0,0,0,14000,25256.67,53825,0,19173,1,1
17994,1,32,MALE,864125.45,PROFESSOR,595,4,SA,180,15,8,23,4,1,1,0,2,1,15100,456780,76020,985443,0,1537743,0,0,0,0,0,19500,114195,38010,985443,0,1,0
12432,1,51,MALE,19695.06,SALARIED EMPLOYEE,255,3,CA,172,22,29,51,5,3,9,2,10,1,2600,561100,3132440,265443,33773,4064656,0,0,0,0,0,23966.67,112220,313244,29493.67,16886.5,1,0
2630,1,33,FEMALE,8234.4,PROFESSOR,667,4,SA,215,4,3,7,1,0,0,0,2,0,0,121450,71890,0,0,193340,0,0,0,0,0,0,121450,35945,0,0,1,0
18815,1,50,OTHER,3230.22,PROFESSOR,507,25,CA,152,40,2,42,2,0,0,0,0,1,2200,279240,0,0,0,279240,0,0,0,0,0,0,139620,0,0,0,1,1
7012,1,49,MALE,389625.31,SALARIED EMPLOYEE,315,30,CA,87,21,2,23,1,0,1,0,0,0,0,852900,0,127610,0,980510,0,0,0,0,0,0,852900,0,127610,0,1,0
7095,1,34,MALE,1598327.01,SELF EMPLOYEE,447,8,SA,175,4,6,10,1,1,0,0,4,0,0,993880,39520,0,0,1034700,0,0,0,0,0,1300,993880,9880,0,0,1,1
17305,1,36,FEMALE,26662.76,SALARIED EMPLOYEE,220,3,CA,188,46,18,64,10,2,0,1,5,0,17400,686370,91080,0,157798,970448,0,0,0,0,0,17600,68637,18216,0,157798,1,0
19929,1,37,FEMALE,369771.9,SALARIED EMPLOYEE,205,11,SA,211,12,6,18,2,1,1,0,2,1,9200,616910,80720,178870,0,877400,0,0,0,0,0,900,308455,40360,178870,0,1,0
19904,1,39,MALE,24634.17,SELF EMPLOYEE,228,1,SA,206,6,5,11,2,1,1,0,1,1,15200,216890,0,534992,0,753382,0,0,0,0,0,1500,108445,0,534992,0,0,0
3318,1,47,MALE,439058.16,PROFESSOR,779,26,SA,142,11,2,12,0,2,0,0,0,1,5000,0,0,0,0,3900,0,0,0,0,0,3900,0,0,0,0,1,1
6529,1,54,MALE,249103.73,SELF EMPLOYEE,872,25,SA,85,11,4,15,4,0,0,0,0,1,0,556250,0,0,0,556250,0,0,0,0,0,0,139062.5,0,0,0,1,0
3450,1,28,MALE,62771.29,PROFESSOR,309,27,SA,140,18,1,19,1,0,0,0,0,0,0,558390,0,0,0,558390,0,0,0,0,0,0,558390,0,0,0,1,1
6826,1,41,MALE,449886.96,DEPENDANTS,789,20,SA,89,11,6,17,2,1,1,0,2,1,3900,893250,91870,981748,0,1977168,0,0,0,0,1,10300,446625,45935,981748,0,0,0
13662,1,41,MALE,3157.5,PROFESSOR,546,1,SA,74,19,18,37,8,2,0,1,7,1,0,951500,433890,0,48730,1470420,0,0,0,0,0,18150,118937.5,61984.29,0,48730,1,0
1130,1,48,MALE,69996.96,DEPENDANTS,762,9,CA,52,32,19,51,6,2,6,1,4,1,16800,838010,993740,570349,61322,2464921,0,0,0,0,0,750,139668.33,248435,95058.17,61322,1,0
3274,1,48,MALE,388581.24,PROFESSOR,161,17,CA,165,55,22,77,5,2,7,1,7,0,4600,60360,722430,898236,18538,1748264,0,0,0,0,0,24350,12072,103204.29,128319.43,18538,1,1
15653,1,48,MALE,164630.4,PROFESSOR,575,15,CA,169,51,21,72,9,2,5,1,4,1,0,358050,75650,356631,148536,969767,0,0,0,0,0,15450,39783.33,18912.5,71326.2,148536,1,1
9433,1,51,MALE,33036.95,PROFESSOR,198,2,SA,79,20,17,37,9,2,0,1,5,1,500,461540,91080,0,155029,742149,0,0,0,0,0,17250,51282.22,18216,0,155029,1,1
11711,1,29,MALE,9351.49,SELF EMPLOYEE,800,13,CA,135,56,23,79,3,3,7,1,9,0,18400,966420,2208900,259238,48801,3494259,0,0,0,0,0,3633.33,322140,245433.33,37034,48801,1,1
2773,1,49,MALE,80656.87,SELF EMPLOYEE,465,9,SA,69,18,14,32,4,2,3,1,4,0,30900,893250,73410,238530,32422,1260612,1,0,0,0,1,11500,223312.5,18352.5,79510,32422,1,0
16479,1,36,FEMALE,57376.05,SELF EMPLOYEE,712,21,SA,77,11,3,14,2,1,0,0,0,1,17300,187490,0,0,0,196690,1,0,0,0,0,9200,93745,0,0,0,1,0
8719,1,27,FEMALE,1003089.93,SALARIED EMPLOYEE,750,10,SA,104,20,20,40,9,2,6,1,2,0,1400,704710,17540,457869,58158,1272277,0,0,0,0,0,17000,78301.11,8770,76311.5,58158,1,0
6778,1,53,OTHER,148407.36,PROFESSOR,603,28,CA,67,10,3,13,0,1,1,0,1,1,0,0,19770,297230,0,328500,0,0,0,0,0,11500,0,19770,297230,0,1,1
11039,1,28,FEMALE,68120.1,PROFESSOR,665,13,SA,107,12,6,18,0,1,1,0,4,0,39700,0,19530,392869,0,428099,0,0,0,0,0,15700,0,4882.5,392869,0,1,1
14780,1,37,FEMALE,25878.87,SELF EMPLOYEE,969,6,CA,52,43,17,60,11,2,0,1,3,0,27800,136840,93500,0,16321,273061,1,0,0,1,1,13200,12440,31166.67,0,16321,1,1
143,1,26,FEMALE,219967.66,DEPENDANTS,855,4,CA,30,7,7,14,1,1,1,0,4,0,0,56670,48280,504583,0,624433,1,0,0,0,1,14900,56670,12070,504583,0,1,1
726,1,50,MALE,21210.28,DEPENDANTS,304,18,CA,197,61,2,62,1,1,0,0,0,0,1100,486310,0,0,0,486310,1,0,0,0,0,0,486310,0,0,0,1,1
404,1,46,MALE,41663.09,PROFESSOR,853,1,SA,100,14,7,21,1,1,1,0,4,0,14900,428380,24310,971324,0,1441614,1,0,0,0,1,17600,428380,6077.5,971324,0,1,0
1995,1,43,MALE,108483.54,SALARIED EMPLOYEE,237,1,SA,108,8,5,13,1,1,1,0,2,1,5300,95940,85740,936772.08,0,1128652.08,0,0,0,0,0,10200,95940,42870,936772.08,0,1,1
13483,1,44,MALE,70790.38,SELF EMPLOYEE,883,30,SA,102,6,4,8,1,2,1,0,0,1,18100,861920,0,959658,0,1821578,0,0,0,0,0,0,861920,0,959658,0,1,0
5457,1,46,FEMALE,50603.81,PROFESSOR,143,27,CA,197,57,1,58,0,0,1,0,0,0,14600,0,0,330208,0,330208,0,0,0,0,0,0,0,0,330208,0,1,1
2211,1,35,FEMALE,175707.68,PROFESSOR,303,18,SA,159,2,4,4,0,2,0,0,2,1,27100,0,36330,0,0,36330,0,0,0,0,0,0,0,18165,0,0,1,1
14737,1,51,MALE,50969.87,SALARIED EMPLOYEE,348,13,CA,78,6,3,9,1,0,0,0,2,0,40200,246500,79630,0,0,326130,0,0,0,0,0,0,246500,39815,0,0,1,1
10003,1,45,MALE,8866.54,SELF EMPLOYEE,646,19,CA,154,57,2,59,2,0,0,0,0,1,13400,392230,0,0,0,392230,0,0,0,0,0,0,196115,0,0,0,1,1
11834,1,33,MALE,7556.8,PROFESSOR,150,10,SA,32,4,3,7,1,0,0,0,2,1,18300,487350,79700,0,0,567050,0,0,0,0,0,0,487350,39850,0,0,0,1
18135,1,46,MALE,17719.62,SELF EMPLOYEE,638,12,CA,119,29,27,56,2,3,8,2,12,0,29800,370120,4148780,837118.32,192267,5573085.32,0,0,0,0,0,8266.67,185060,345731.67,104639.79,96133.5,1,1
11344,1,38,MALE,66776.69,DEPENDANTS,594,10,SA,175,16,7,23,3,1,1,0,2,1,0,510330,59330,881053,0,1459713,0,0,0,0,0,9000,170110,29665,881053,0,1,0
11639,1,52,MALE,78029.45,PROFESSOR,288,8,SA,32,19,15,34,2,2,4,1,6,0,9000,506150,772710,901225,65989,2257074,0,0,0,0,0,5500,253075,128785,225306.25,65989,1,1
17499,1,44,MALE,364052.85,SELF EMPLOYEE,341,5,SA,58,6,4,10,3,0,0,0,1,0,49700,70780,0,0,0,70780,1,0,0,0,1,0,23593.33,0,0,0,1,1
422,1,29,MALE,129767.36,SELF EMPLOYEE,466,6,SA,96,7,5,12,2,1,1,0,1,0,10000,779060,0,189629,0,980889,0,0,0,0,0,12200,389530,0,189629,0,1,1
7167,1,54,MALE,249103.73,SELF EMPLOYEE,872,25,SA,85,11,4,15,4,0,0,0,0,1,12800,556250,0,0,0,556250,0,0,0,0,0,0,139062.5,0,0,0,1,0
4695,1,41,MALE,7152.6,SELF EMPLOYEE,561,12,SA,35,10,6,16,1,1,0,0,4,1,47200,276520,61510,0,0,353130,0,0,0,0,0,15100,276520,15377.5,0,0,1,0
3868,1,55,MALE,230522.9,DEPENDANTS,460,7,SA,198,14,8,22,1,1,1,0,5,0,7000,869200,261450,117313,0,1249663,0,0,0,0,0,1700,869200,52290,117313,0,1,0
17005,1,36,MALE,553425.54,PROFESSOR,690,1,SA,95,14,7,21,4,1,1,0,1,1,0,255070,0,505868,0,764938,1,0,0,0,1,4000,63767.5,0,505868,0,0,1
251,1,43,MALE,255854.86,DEPENDANTS,716,1,SA,100,11,5,16,1,1,1,0,2,1,0,181940,63900,832793,0,1081233,0,0,0,0,0,2600,181940,31950,832793,0,1,0
3934,1,21,MALE,902543.72,DEPENDANTS,851,12,SA,208,8,6,14,0,1,1,0,4,0,37800,0,56250,270540,0,332390,0,0,0,0,0,5600,0,14062.5,270540,0,1,1
15126,1,31,MALE,10821.68,PROFESSOR,321,6,SA,179,7,7,14,3,1,1,0,2,0,13700,291900,91380,179125,0,562705,0,0,0,0,0,300,97300,45690,179125,0,1,1
16823,1,48,MALE,22878.51,SELF EMPLOYEE,357,12,CA,110,30,28,58,7,3,8,2,8,0,0,954390,535880,125798,21710,1638778,0,0,0,0,0,333.33,136341.43,66985,15724.75,10855,1,0
932,1,24,MALE,985784.58,SALARIED EMPLOYEE,345,2,SA,104,9,7,16,0,1,1,0,5,1,5600,0,334350,429230,0,776380,0,0,0,0,0,12800,0,66870,429230,0,1,1
6445,1,41,MALE,6624.67,SELF EMPLOYEE,419,14,CA,143,55,22,77,12,2,7,1,0,0,0,462830,0,428477,161784,1099191,0,0,0,0,0,23050,38569.17,0,61211,161784,1,1
15736,1,32,MALE,85568.61,SALARIED EMPLOYEE,222,3,SA,157,7,5,12,1,1,1,0,2,0,300,615040,79190,846200,0,1555130,0,0,0,0,0,14700,615040,39595,846200,0,1,1
3178,1,41,MALE,35952.93,PROFESSOR,627,1,SA,109,17,14,31,6,2,4,1,1,0,16800,542730,35630,469427,31234,1082721,1,0,0,0,1,1850,90455,35630,117356.75,31234,1,0
10330,1,40,MALE,63578.11,DEPENDANTS,567,2,SA,124,20,19,39,8,2,6,1,2,1,36400,613250,99280,516925,40168,1312223,0,0,0,0,0,21300,76656.25,49640,86154.17,40168,1,1
51,1,46,MALE,130025.43,SELF EMPLOYEE,193,11,CA,117,25,32,57,7,4,10,2,9,1,3700,724620,4752160,656727,164032,6379739,1,0,0,0,1,20550,103517.14,528017.78,65672.7,82016,1,1
10840,1,40,MALE,63578.11,DEPENDANTS,567,2,SA,124,20,19,39,8,2,6,1,2,1,6800,613250,99280,516925,40168,1312223,0,0,0,0,0,21300,76656.25,49640,86154.17,40168,1,1
2903,1,26,MALE,1485387.35,PROFESSOR,366,19,CA,72,65,2,66,0,2,0,0,0,0,0,0,0,0,0,10200,1,0,0,0,0,10200,0,0,0,0,1,0
9313,1,41,MALE,4516.24,SELF EMPLOYEE,388,3,SA,55,4,3,7,1,0,0,0,2,0,0,106180,73953,0,0,180133,1,0,0,1,0,0,106180,36976.5,0,0,1,1
6998,1,47,MALE,621128.27,DEPENDANTS,614,6,SA,63,10,5,15,0,1,0,0,4,0,0,0,79040,0,0,94640,0,0,0,0,0,15600,0,19760,0,0,1,0
4186,1,42,MALE,87223.87,SALARIED EMPLOYEE,246,11,SA,217,20,16,36,11,2,0,1,2,0,10200,162360,0,0,96873,298033,0,0,0,0,0,19400,14760,0,0,96873,1,0
3728,1,47,FEMALE,4747.51,SELF EMPLOYEE,224,1,SA,138,16,15,31,6,2,4,1,2,1,8400,564970,91080,197165,9773,908688,1,0,0,0,1,22850,94161.67,45540,49291.25,9773,1,1
8772,1,36,MALE,3476.48,SALARIED EMPLOYEE,409,14,SA,156,20,14,34,6,2,4,1,1,1,18900,582270,23550,65303,196321,880844,0,0,0,0,0,6700,97045,23550,16325.75,196321,1,1
17003,1,33,MALE,109838.04,SALARIED EMPLOYEE,234,12,CA,187,26,24,50,8,3,7,1,5,1,9800,858070,384480,255034,153684,1682568,0,0,0,0,0,10433.33,107258.75,76896,36433.43,153684,1,0
6563,1,33,FEMALE,46275.72,PROFESSOR,774,9,CA,212,20,26,46,9,3,8,2,4,0,39400,905590,213380,243001,12264,1408435,0,0,0,0,0,11400,100621.11,53345,30375.12,6132,1,0
16360,1,48,MALE,89376.32,SELF EMPLOYEE,633,10,SA,194,6,6,12,2,1,1,0,2,0,13400,924990,36700,420674,0,1391764,0,0,0,0,0,9400,462495,18350,420674,0,1,1
12588,1,41,MALE,5744.17,SELF EMPLOYEE,223,23,SA,179,15,3,18,2,0,0,0,1,0,4400,757090,94450,0,0,851540,0,0,0,0,1,0,378545,94450,0,0,1,0
18796,1,43,FEMALE,2012.33,SELF EMPLOYEE,396,6,SA,91,6,6,12,2,1,1,0,2,0,0,265320,44140,667472,0,991432,0,0,0,0,0,14500,132660,22070,667472,0,1,0
11486,1,44,MALE,16195.6,SELF EMPLOYEE,635,7,SA,128,13,7,20,0,1,1,0,5,0,0,0,892260,279941,0,1191101,0,0,0,0,0,18900,0,178452,279941,0,1,0
19855,1,29,MALE,2349.14,SALARIED EMPLOYEE,907,1,SA,175,14,7,21,4,1,1,0,1,1,11100,657890,0,905426,0,1581716,0,0,0,0,0,18400,164472.5,0,905426,0,1,0
19009,1,31,MALE,537015.73,PROFESSOR,980,18,SA,49,4,6,10,0,1,1,0,4,1,48400,0,23840,629456,0,670096,0,0,0,0,0,16800,0,5960,629456,0,1,0
19043,1,29,MALE,117642.14,SALARIED EMPLOYEE,951,19,SA,181,20,14,34,5,2,4,1,2,0,11800,170970,54160,764661,191301,1222292,0,0,0,0,0,20600,34194,27080,191165.25,191301,0,1
3831,1,46,MALE,574656.96,SALARIED EMPLOYEE,508,9,SA,51,5,6,11,2,1,1,0,2,0,0,378150,84960,772952,0,1249062,0,0,0,0,0,13000,189075,42480,772952,0,1,1
11989,1,45,MALE,40681.68,SELF EMPLOYEE,612,28,SA,200,6,1,7,1,0,0,0,0,1,42300,705660,0,0,0,705660,0,0,0,0,0,0,705660,0,0,0,1,0
17428,1,44,FEMALE,22057.98,DEPENDANTS,775,11,SA,203,20,14,34,2,2,4,1,5,1,3900,215370,588040,243452,133595,1229157,0,0,0,0,0,24350,107685,117608,60863,133595,1,1
2975,1,39,MALE,7532.23,SALARIED EMPLOYEE,810,2,CA,168,25,32,57,7,4,10,2,9,0,29500,65230,2965580,584134,190565,3822309,0,0,0,0,0,4200,9318.57,329508.89,58413.4,95282.5,1,0
5321,1,31,MALE,98899.04,SALARIED EMPLOYEE,361,21,SA,196,6,2,8,2,0,0,0,0,1,13000,654630,0,0,0,654630,1,0,0,0,0,0,327315,0,0,0,1,1
15426,1,27,MALE,883026.86,DEPENDANTS,282,15,SA,111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9751,1,22,MALE,635139.65,SALARIED EMPLOYEE,832,4,SA,174,9,5,14,1,1,1,0,2,1,12900,648050,93160,334780,0,1094490,0,0,0,0,0,18500,648050,46580,334780,0,0,0
18783,1,35,MALE,17341.08,DEPENDANTS,726,14,SA,97,14,14,28,5,2,4,1,2,1,14500,848240,82070,898236,6654,1882600,0,0,0,0,0,23700,169648,41035,224559,6654,1,0
6218,1,45,FEMALE,26404.8,SALARIED EMPLOYEE,218,18,SA,163,6,6,12,1,1,0,0,4,1,0,34550,63620,0,0,100870,0,0,0,0,0,2700,34550,15905,0,0,1,1
986,1,28,FEMALE,24400.22,SELF EMPLOYEE,494,16,SA,139,6,5,11,1,1,1,0,2,1,0,243890,99140,526104,0,886634,0,0,0,0,0,17500,243890,49570,526104,0,1,1
5542,1,27,MALE,61958.82,SELF EMPLOYEE,855,1,SA,52,8,5,13,1,1,1,0,2,1,0,610520,77020,186448,0,875688,0,0,0,0,0,1700,610520,38510,186448,0,1,0
9228,1,40,MALE,105018.8,PROFESSOR,368,2,SA,133,14,14,28,3,2,4,1,4,1,7000,509450,206630,507109,158003,1416392,0,0,0,0,0,17600,169816.67,51657.5,126777.25,158003,1,0
7013,1,31,MALE,537015.73,PROFESSOR,980,18,SA,49,4,6,10,0,1,1,0,4,1,25900,0,23840,629456,0,670096,0,0,0,0,0,16800,0,5960,629456,0,1,0
3361,1,55,MALE,692670.86,PROFESSOR,364,21,SA,35,14,4,17,3,1,0,0,0,1,0,971340,0,0,0,971340,0,0,0,0,0,0,323780,0,0,0,1,0
15463,1,31,MALE,2423432.86,SELF EMPLOYEE,753,12,SA,172,20,15,35,1,2,4,1,7,1,5000,44140,322870,587535,45720,1006365,0,0,0,0,0,3050,44140,46124.29,146883.75,45720,1,0
3348,1,36,MALE,47528.88,SELF EMPLOYEE,333,1,SA,98,13,7,20,0,1,1,0,5,0,1700,0,374630,483821,0,876751,0,0,0,0,0,18300,0,74926,483821,0,1,0
11213,1,54,MALE,76789.08,PROFESSOR,340,4,SA,159,7,7,14,3,1,1,0,2,1,0,694780,92250,152808,0,943838,0,0,0,0,0,4000,231593.33,46125,152808,0,0,0
3665,1,45,MALE,2.4,SALARIED EMPLOYEE,548,4,SA,92,2,5,7,1,1,1,0,2,0,0,58710,13670,499726,0,576606,1,0,170,0,0,4500,58710,6835,499726,0,1,0
1430,1,40,MALE,248107.94,DEPENDANTS,518,14,SA,75,0,4,4,0,0,0,0,4,1,13600,0,80140,0,0,80140,0,0,0,0,0,0,0,20035,0,0,1,0
8302,1,47,MALE,135182.14,SALARIED EMPLOYEE,511,21,SA,124,20,4,24,3,1,0,0,0,0,4500,867030,0,0,0,872130,0,0,0,0,0,5100,289010,0,0,0,1,1
12487,1,31,MALE,12145.87,SALARIED EMPLOYEE,311,5,SA,50,5,5,10,1,1,1,0,2,0,17400,151200,99480,666239,0,922219,0,0,0,0,0,5300,151200,49740,666239,0,0,0
8955,1,35,FEMALE,9586.6,SALARIED EMPLOYEE,210,1,CA,90,55,22,77,3,2,7,1,9,0,1100,497430,3593720,235112,191594,4554356,0,0,0,0,0,18250,165810,399302.22,33587.43,191594,1,0
2272,1,34,FEMALE,27624.98,PROFESSOR,661,26,SA,46,9,2,11,0,1,1,0,0,1,12100,0,0,586743,0,594243,0,0,0,0,0,7500,0,0,586743,0,1,1
19406,1,45,MALE,1331200.47,DEPENDANTS,302,3,CA,33,6,6,12,3,1,1,0,1,1,5100,151330,0,709723,0,873453,0,0,0,0,0,12400,50443.33,0,709723,0,1,0
9900,1,55,MALE,169976.02,DEPENDANTS,634,7,SA,157,11,9,20,4,1,0,1,3,0,0,906790,0,0,83687,1010477,0,0,0,0,0,20000,226697.5,0,0,83687,0,0
7707,1,43,MALE,72667.53,PROFESSOR,380,18,SA,200,6,6,12,2,1,1,0,2,1,0,348220,35510,415895,0,800525,0,0,0,0,0,900,174110,17755,415895,0,1,1
12756,1,26,FEMALE,441211.68,PROFESSOR,316,3,SA,89,10,5,15,1,1,1,0,2,1,5300,995610,12930,956389,0,1970329,0,0,0,0,0,5400,995610,6465,956389,0,1,0
9011,1,41,MALE,5816.52,PROFESSOR,407,16,CA,75,33,19,52,5,2,6,1,5,0,20000,72010,268710,486449,175725,1038494,0,0,0,0,1,17800,14402,53742,81074.83,175725,1,0
6118,1,54,MALE,172948.98,DEPENDANTS,318,7,SA,31,2,4,4,0,2,0,0,2,0,7600,0,81150,0,0,81150,0,0,0,0,0,0,0,40575,0,0,1,1
8890,1,33,FEMALE,666289.87,DEPENDANTS,221,1,CA,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
420,1,22,MALE,44210.02,SELF EMPLOYEE,542,11,SA,88,1,1,2,0,0,0,0,1,1,0,0,42590,0,0,42590,0,0,0,0,0,0,0,42590,0,0,1,0
17954,1,41,MALE,775390.19,SELF EMPLOYEE,931,1,SA,143,6,6,12,3,1,1,0,1,1,96100,880330,0,676777,0,1563407,0,0,0,0,0,6300,293443.33,0,676777,0,1,0
4735,1,28,MALE,223536.06,SALARIED EMPLOYEE,599,15,SA,134,10,5,15,0,1,0,0,4,1,0,0,39620,0,0,51920,0,0,0,0,0,12300,0,9905,0,0,0,0
10512,1,37,MALE,49504.16,SALARIED EMPLOYEE,337,17,SA,43,6,7,13,0,1,1,0,5,1,2900,0,499330,734198,0,1247128,0,0,0,0,0,13600,0,99866,734198,0,1,1
9670,1,41,MALE,43864.2,SALARIED EMPLOYEE,964,6,SA,186,8,6,14,1,1,0,0,4,1,6300,863360,84060,0,0,951720,0,0,0,0,0,4300,863360,21015,0,0,1,1
17713,1,32,MALE,218889.68,DEPENDANTS,701,7,SA,83,12,6,18,1,1,0,0,4,0,0,847340,45260,0,0,911500,0,0,0,0,0,18900,847340,11315,0,0,1,1
8771,1,21,FEMALE,336986.53,DEPENDANTS,181,1,SA,52,10,5,15,1,1,1,0,2,0,13600,139410,92680,189568,0,427658,0,0,0,0,0,6000,139410,46340,189568,0,1,0
13866,1,36,MALE,120465.79,PROFESSOR,374,23,SA,79,18,4,22,0,3,0,1,0,1,4900,0,0,0,89907,114607,0,0,0,0,0,8233.33,0,0,0,89907,1,0
2882,1,53,OTHER,148407.36,PROFESSOR,603,28,CA,67,10,3,13,0,1,1,0,1,1,0,0,19770,297230,0,328500,0,0,0,0,0,11500,0,19770,297230,0,1,1
3126,1,29,MALE,89133.97,SELF EMPLOYEE,889,17,SA,189,11,7,18,2,1,0,0,4,0,11900,883710,13620,0,0,903730,0,0,0,0,0,6400,441855,3405,0,0,1,1
18751,1,34,MALE,124026.23,SELF EMPLOYEE,385,1,SA,211,8,6,14,1,1,0,0,4,1,0,269500,74680,0,0,361680,0,0,0,0,0,17500,269500,18670,0,0,1,0
7923,1,33,FEMALE,2455978.6,SELF EMPLOYEE,404,7,CA,176,23,30,53,9,3,9,2,7,0,16000,44340,550630,226679,153175,975824,0,0,0,0,0,333.33,4926.67,78661.43,25186.56,76587.5,1,0
8816,1,47,MALE,251213.09,SALARIED EMPLOYEE,938,20,SA,157,8,6,14,0,1,1,0,4,0,6000,0,68160,569542,0,655502,0,0,0,0,0,17800,0,17040,569542,0,1,1
9339,1,48,MALE,17463.08,DEPENDANTS,673,10,SA,135,7,6,13,3,1,1,0,1,0,0,941680,0,353145,0,1307625,1,0,0,0,1,12800,313893.33,0,353145,0,1,0
16409,1,25,MALE,233954.04,SELF EMPLOYEE,574,30,CA,186,70,2,72,2,0,0,0,0,0,0,824650,0,0,0,824650,1,0,0,0,0,0,412325,0,0,0,1,1
888,1,29,MALE,507474.31,SELF EMPLOYEE,452,20,SA,176,11,7,18,3,1,1,0,2,1,18000,28110,61270,936315,0,1026995,0,0,0,0,0,1300,9370,30635,936315,0,1,1
15795,1,43,MALE,12085.24,SELF EMPLOYEE,490,1,CA,155,37,15,52,6,2,4,1,2,0,6400,789880,59630,362065,33925,1283400,0,0,0,0,0,18950,131646.67,29815,90516.25,33925,1,0
4062,1,34,MALE,1435189.2,DEPENDANTS,291,4,SA,191,12,6,18,3,1,1,0,1,0,0,750470,0,240980,0,1000350,0,0,0,0,0,8900,250156.67,0,240980,0,1,0
